-1376,-4.98998133880717e-09 - 1.46886977815144e-07i
-1375.5,1.19224452858150e-07 - 2.76128988180203e-08i
-1375,4.11998712398778e-08 + 8.72679010457812e-08i
-1374.5,-5.45205302762562e-08 + 4.57604745970727e-08i
-1374,-4.22573285224980e-08 - 2.42111958956863e-08i
-1373.5,-9.55126945926299e-10 - 3.24773830419916e-08i
-1373,1.86818366609408e-08 - 1.91150308690855e-08i
-1372.5,2.95067905505153e-08 + 3.24995418294638e-09i
-1372,1.15121594031466e-08 + 3.24115481739906e-08i
-1371.5,-2.87573677501735e-08 + 2.34814956005813e-08i
-1371,-3.09018189914330e-08 - 1.97418515853035e-08i
-1370.5,6.80510128907822e-09 - 3.26108328064701e-08i
-1370,2.81791107619178e-08 - 8.16354576783069e-09i
-1369.5,2.27996744931171e-08 + 1.79624271556930e-08i
-1369,-3.15150648295350e-09 + 3.46198080000867e-08i
-1368.5,-4.15710538335415e-08 + 1.42486288034188e-08i
-1368,-3.16880367869652e-08 - 4.24949953178861e-08i
-1367.5,3.73931595481753e-08 - 4.65783731004453e-08i
-1367,5.67721743054228e-08 + 2.74782008356876e-08i
-1366.5,-1.49701410907643e-08 + 6.08126993073043e-08i
-1366,-5.80502510776056e-08 - 2.63923683341288e-09i
-1365.5,-6.77234666038494e-09 - 4.88410659275177e-08i
-1365,3.48271001281486e-08 - 1.10677012617368e-08i
-1364.5,8.95964373626991e-09 + 1.90038240633306e-08i
-1364,-5.25617348015897e-09 + 3.07654816607783e-10i
-1363.5,1.37231891811225e-08 + 2.63874283722634e-09i
-1363,-2.11757156491364e-09 + 3.06279234338519e-08i
-1362.5,-4.68312491476996e-08 + 7.51497766516306e-09i
-1362,-2.51051429584798e-08 - 5.84078966754630e-08i
-1361.5,6.20960444667662e-08 - 4.80801641285483e-08i
-1361,7.29271332083623e-08 + 5.61367138548255e-08i
-1360.5,-4.05738562785905e-08 + 9.56754866844640e-08i
-1360,-1.12547194808388e-07 - 1.70985826976349e-08i
-1359.5,-1.12524566667823e-08 - 1.20735869462541e-07i
-1359,1.19014846073643e-07 - 4.04911061298184e-08i
-1358.5,6.63751670469190e-08 + 1.07955694401188e-07i
-1358,-8.97823465159698e-08 + 8.54083227259458e-08i
-1357.5,-9.57250824338722e-08 - 6.79195346235820e-08i
-1357,4.62166264833082e-08 - 9.74207386717352e-08i
-1356.5,9.22763931878361e-08 + 2.79696006063731e-08i
-1356,-1.51173530069878e-08 + 8.31283271278563e-08i
-1355.5,-7.31105837721969e-08 - 7.94129185601438e-09i
-1355,5.23924152583711e-09 - 6.49042755317821e-08i
-1354.5,6.01336391622697e-08 + 4.71557684858651e-09i
-1354,-3.44660779605260e-09 + 5.90349920300240e-08i
-1353.5,-6.04185139328611e-08 + 1.52582165491748e-09i
-1353,-1.24395708250654e-08 - 6.18769637123159e-08i
-1352.5,6.02281135609201e-08 - 3.00498032885600e-08i
-1352,5.31539998802759e-08 + 5.21870819048452e-08i
-1351.5,-3.51832073650948e-08 + 7.86625897846883e-08i
-1351,-1.02240367008802e-07 - 8.13597028413404e-09i
-1350.5,-2.80536175232694e-08 - 1.19255727164304e-07i
-1350,1.25697432120541e-07 - 7.05123543917798e-08i
-1349.5,1.14923707564948e-07 + 1.18919805905526e-07i
-1349,-9.82436150768010e-08 + 1.56299158007449e-07i
-1348.5,-1.89654119922138e-07 - 6.53133456868167e-08i
-1348,2.39452179925777e-08 - 2.10572056058912e-07i
-1347.5,2.15918651244772e-07 - 2.06186809695519e-08i
-1347,6.27616911088498e-08 + 2.04725930607522e-07i
-1346.5,-1.78767897778245e-07 + 9.74846426376084e-08i
-1346,-1.21212603628281e-07 - 1.42313544506279e-07i
-1345.5,1.01085614685404e-07 - 1.32385069213632e-07i
-1345,1.31637678955184e-07 + 6.09193930962946e-08i
-1344.5,-2.65667016705592e-08 + 1.21397767115744e-07i
-1344,-1.05077865093233e-07 - 8.42152481924978e-10i
-1343.5,-1.57425743605116e-08 - 8.62973322333398e-08i
-1343,6.83340524393004e-08 - 2.47138204501604e-08i
-1342.5,2.88270063834514e-08 + 5.36563819198258e-08i
-1342,-4.34234140859856e-08 + 3.10787134443287e-08i
-1341.5,-3.38943068623686e-08 - 3.71711672160311e-08i
-1341,3.30196360684316e-08 - 3.86100651250698e-08i
-1340.5,4.52325487300627e-08 + 2.84591850198624e-08i
-1340,-2.13890864593745e-08 + 5.24999394209108e-08i
-1339.5,-5.83001712396846e-08 - 1.09151632420170e-08i
-1339,-2.42929896466036e-09 - 6.04005164229181e-08i
-1338.5,5.72683242585608e-08 - 1.70119995259075e-08i
-1338,3.06687085718802e-08 + 4.86360167519341e-08i
-1337.5,-3.55402450684319e-08 + 4.12384259925910e-08i
-1337,-4.70360420911776e-08 - 1.99002981210897e-08i
-1336.5,4.01941654996113e-09 - 4.72928505895674e-08i
-1336,4.24160635940392e-08 - 9.70582754075065e-09i
-1335.5,1.90102675787351e-08 + 3.38806569375921e-08i
-1335,-2.38411749194606e-08 + 2.22109493497905e-08i
-1334.5,-1.87875171908154e-08 - 1.47432841794168e-08i
-1334,9.01108394225757e-09 - 9.63060982604670e-09i
-1333.5,-3.26623886539171e-09 + 8.63851036207688e-09i
-1333,-1.46803594878472e-08 - 1.73637050827632e-08i
-1332.5,2.99800825663993e-08 - 2.69714185576676e-08i
-1332,4.43044197754519e-08 + 3.85304052515792e-08i
-1331.5,-4.08387768322155e-08 + 6.48233966999664e-08i
-1331,-8.62150878645211e-08 - 3.55650297605316e-08i
-1330.5,2.25405242920640e-08 - 1.05669237862792e-07i
-1330,1.19987109198917e-07 + 2.87222030775791e-09i
-1329.5,2.11394416738441e-08 + 1.26110974334414e-07i
-1329,-1.21902886890582e-07 + 4.62252165767812e-08i
-1328.5,-6.85860765816922e-08 - 1.06759217870368e-07i
-1328,8.18051962172796e-08 - 8.45825911837696e-08i
-1327.5,9.15057895473786e-08 + 4.97151374325369e-08i
-1327,-1.43317925453441e-08 + 8.81208013448312e-08i
-1326.5,-7.47829744079056e-08 + 1.98506836708377e-08i
-1326,-4.84075380358408e-08 - 5.32174573709899e-08i
-1325.5,2.62426604509239e-08 - 6.78782518578316e-08i
-1325,7.65343535755322e-08 - 2.43890203125303e-09i
-1324.5,2.86102128033316e-08 + 7.46461505336443e-08i
-1324,-6.41838081500802e-08 + 4.83445085214731e-08i
-1323.5,-5.90641313775169e-08 - 4.82328782974527e-08i
-1323,3.03735138968623e-08 - 6.02313403858966e-08i
-1322.5,5.32377563257955e-08 + 1.40306037503353e-08i
-1322,-1.81500503442960e-09 + 4.06924052277083e-08i
-1321.5,-2.56227793614232e-08 + 4.88859964188854e-09i
-1321,-5.87008514103631e-09 - 1.08434619312691e-08i
-1320.5,-1.54984487025327e-09 - 1.75691257715629e-09i
-1320,-6.23150115941252e-09 - 1.05201698609435e-08i
-1319.5,1.60617220863048e-08 - 1.63766328556613e-08i
-1319,2.66999007367249e-08 + 1.87737717726842e-08i
-1318.5,-1.93212270175963e-08 + 3.55008429788421e-08i
-1318,-4.18916614379877e-08 - 1.80933426275316e-08i
-1317.5,1.51199280672356e-08 - 4.58888495459286e-08i
-1317,4.79798293425342e-08 + 1.01440720545065e-08i
-1316.5,-2.81056965786800e-09 + 4.85087019790102e-08i
-1316,-4.73094502059547e-08 + 7.01005163130237e-09i
-1315.5,-1.88381863147116e-08 - 4.37652477874871e-08i
-1315,3.71661713715510e-08 - 3.13594206002512e-08i
-1314.5,4.25658714519682e-08 + 2.71168599118888e-08i
-1314,-1.38439150611003e-08 + 5.02643852544360e-08i
-1313.5,-5.26891263747850e-08 + 1.61590129803711e-09i
-1313,-1.73811702890137e-08 - 4.89049789788059e-08i
-1312.5,3.89401510014387e-08 - 3.09511422576208e-08i
-1312,3.97040108972467e-08 + 2.38434585923968e-08i
-1311.5,-5.75641536632945e-09 + 4.14848789407766e-08i
-1311,-3.50972550763268e-08 + 1.22357348563739e-08i
-1310.5,-2.67149912609958e-08 - 2.06992260395366e-08i
-1310,1.08929320374117e-10 - 3.48096429312163e-08i
-1309.5,3.48445538051535e-08 - 2.32373877132131e-08i
-1309,4.49738363083828e-08 + 2.65224879084712e-08i
-1308.5,-1.08330162354612e-08 + 6.09679881421608e-08i
-1308,-6.83070845371558e-08 + 1.00883514751219e-08i
-1307.5,-3.32167626460443e-08 - 6.56189991271253e-08i
-1307,5.28646051470350e-08 - 5.51355284736818e-08i
-1306.5,7.26414702946889e-08 + 3.10549781764488e-08i
-1306,-2.08156142284708e-09 + 8.31887628548140e-08i
-1305.5,-8.50913047153323e-08 + 3.15016022877260e-08i
-1305,-6.68729060971487e-08 - 7.76048256778328e-08i
-1304.5,6.09514898359330e-08 - 1.01373589766734e-07i
-1304,1.32721112972185e-07 + 3.61936938771139e-08i
-1303.5,-4.89229624499301e-09 + 1.58926030364251e-07i
-1303,-1.78093509271303e-07 + 3.13034794056205e-08i
-1302.5,-7.08354710745686e-08 - 1.88385472324760e-07i
-1302,1.88254820599696e-07 - 1.12005929844905e-07i
-1301.5,1.52518382419459e-07 + 1.76806152332604e-07i
-1301,-1.54072156912784e-07 + 1.89253164903848e-07i
-1300.5,-2.18595349626143e-07 - 1.21157462763872e-07i
-1300,8.03043182127979e-08 - 2.37155516880220e-07i
-1299.5,2.42453896114823e-07 + 3.48245906416051e-08i
-1299,1.12204981525130e-08 + 2.33358611663502e-07i
-1298.5,-2.10375535451378e-07 + 5.35242217969200e-08i
-1298,-8.80055016687901e-08 - 1.75811935437912e-07i
-1297.5,1.33594621366925e-07 - 1.11230208888467e-07i
-1297,1.20998214879867e-07 + 8.86313737941788e-08i
-1296.5,-4.59729454052372e-08 + 1.17077860849606e-07i
-1296,-1.01594348491021e-07 - 1.01033666902262e-08i
-1295.5,-1.56141120372231e-08 - 7.85982304528197e-08i
-1295,5.29638357606811e-08 - 2.94486020286255e-08i
-1294.5,3.16499585238634e-08 + 2.92515721654018e-08i
-1294,-1.09907856862563e-08 + 2.43558602327125e-08i
-1293.5,-1.10242752708475e-08 - 3.67363677240970e-10i
-1293,-1.88561052332473e-09 + 4.32682878547739e-09i
-1292.5,-1.78114804864338e-08 + 3.52337234826006e-09i
-1292,-1.46027400887913e-08 - 2.62571055294896e-08i
-1291.5,2.76940638829997e-08 - 2.84149145899461e-08i
-1291,4.16015270747864e-08 + 2.16670527059154e-08i
-1290.5,-9.23833736754888e-09 + 5.10388026647741e-08i
-1290,-5.44468753556833e-08 + 7.35936298801205e-09i
-1289.5,-2.53234683824828e-08 - 5.07510209500288e-08i
-1289,4.01240506748465e-08 - 4.19159722194245e-08i
-1288.5,5.49017851389455e-08 + 2.37805757977723e-08i
-1288,-3.64205847870798e-09 + 6.27401606465098e-08i
-1287.5,-6.46799651056015e-08 + 1.79928992834219e-08i
-1287,-3.86703961476296e-08 - 6.08574143103210e-08i
-1286.5,5.22728720629644e-08 - 5.59648639040726e-08i
-1286,6.78413879123757e-08 + 4.05191117584281e-08i
-1285.5,-2.73887431088498e-08 + 7.32194065949799e-08i
-1285,-7.23658491249462e-08 - 1.45821931345921e-08i
-1284.5,3.51265720792246e-09 - 6.67307776277675e-08i
-1284,5.83347130358462e-08 - 4.92853617189551e-09i
-1283.5,1.05758966881170e-08 + 4.91833191101215e-08i
-1283,-4.09476062368546e-08 + 1.39403328246126e-08i
-1282.5,-1.59278926238009e-08 - 3.47319915222362e-08i
-1282,3.07830534187410e-08 - 1.76211617602727e-08i
-1281.5,2.02366521077646e-08 + 2.83232571257140e-08i
-1281,-2.57433844808588e-08 + 2.49935514821519e-08i
-1280.5,-3.26659484990988e-08 - 2.10976783106222e-08i
-1280,1.26643085357513e-08 - 4.30250761085339e-08i
-1279.5,5.46111420726952e-08 - 5.77736286681016e-10i
-1279,1.86145746692711e-08 + 6.50356737771582e-08i
-1278.5,-7.16475780157945e-08 + 4.02996482227178e-08i
-1278,-6.35594232254247e-08 - 7.22574400014678e-08i
-1277.5,6.56897028728778e-08 - 8.58126880358824e-08i
-1277,1.04411776085083e-07 + 5.20610030691382e-08i
-1276.5,-3.27833758272220e-08 + 1.16986143968388e-07i
-1276,-1.21715540016298e-07 - 1.03256305431952e-08i
-1275.5,-1.22393086718635e-08 - 1.17638017179181e-07i
-1275,1.05018832285205e-07 - 3.18160745863254e-08i
-1274.5,4.58152169168164e-08 + 8.55760433485296e-08i
-1274,-6.22153886819339e-08 + 5.25010964324744e-08i
-1273.5,-5.12305550115955e-08 - 3.81948762325033e-08i
-1273,1.61818302605731e-08 - 4.26629573858852e-08i
-1272.5,2.87501267239271e-08 - 2.17640468901060e-09i
-1272,1.60744821963246e-08 + 1.22263207137153e-08i
-1271.5,4.26822730262809e-09 + 2.52488022420066e-08i
-1271,-2.99282170152632e-08 + 1.88722396492810e-08i
-1270.5,-3.06466642610776e-08 - 3.08544611377884e-08i
-1270,2.90357974714554e-08 - 3.94102841552464e-08i
-1269.5,4.56400110432169e-08 + 2.52930177876737e-08i
-1269,-1.99391972690840e-08 + 5.03798408018794e-08i
-1268.5,-5.48443859334170e-08 - 1.27417649183135e-08i
-1268,3.05758163902134e-09 - 5.97335919876735e-08i
-1267.5,6.47000801997353e-08 - 9.91534331880708e-09i
-1267,2.67016004030487e-08 + 6.83431774721574e-08i
-1266.5,-6.86777121681093e-08 + 4.69941294054704e-08i
-1266,-6.92803736858182e-08 - 6.37576842796051e-08i
-1265.5,5.22054666052426e-08 - 9.09216783085651e-08i
-1265,1.08670393600014e-07 + 3.35913245264516e-08i
-1264.5,-8.69698462343540e-09 + 1.19355715487919e-07i
-1264,-1.20466721886987e-07 + 2.03677822442073e-08i
-1263.5,-5.03267405336919e-08 - 1.10568213295849e-07i
-1263,8.96605138896688e-08 - 7.72599844591111e-08i
-1262.5,9.73602436864940e-08 + 5.94990000109358e-08i
-1262,-2.36087480189626e-08 + 1.07669013576279e-07i
-1261.5,-1.06653911745216e-07 + 1.33034931009047e-08i
-1261,-4.64225758562846e-08 - 9.46095565522090e-08i
-1260.5,7.37517100306588e-08 - 7.18558086793144e-08i
-1260,8.72258912480771e-08 + 4.77833156747697e-08i
-1259.5,-2.10029358334936e-08 + 9.18930215504214e-08i
-1259,-8.70037207489297e-08 + 2.56913563294043e-09i
-1258.5,-1.96679048820913e-08 - 7.52908890380515e-08i
-1258,6.04642094684683e-08 - 2.80182049416575e-08i
-1257.5,2.66904733317792e-08 + 4.63582712197314e-08i
-1257,-3.62345541979206e-08 + 1.65237593099650e-08i
-1256.5,-1.58354825319186e-10 - 3.23999627043295e-08i
-1256,3.59913585114312e-08 + 1.85687068151056e-08i
-1255.5,-3.55867909452158e-08 + 4.68319909298646e-08i
-1255,-6.34890907527230e-08 - 4.74488646666894e-08i
-1254.5,5.18510379869793e-08 - 8.36157361165321e-08i
-1254,1.04407991447902e-07 + 4.78309915180912e-08i
-1253.5,-3.57179550663654e-08 + 1.22947998181579e-07i
-1253,-1.36420121866820e-07 - 1.68941679672434e-08i
-1252.5,-6.54887667678834e-09 - 1.42381619836141e-07i
-1252,1.39203080950947e-07 - 3.21511313854442e-08i
-1251.5,5.73360121246215e-08 + 1.26530247554827e-07i
-1251,-1.05427149569188e-07 + 7.95788439745941e-08i
-1250.5,-9.66105724666710e-08 - 7.80013902492929e-08i
-1250,4.67404645659706e-08 - 1.06749804744134e-07i
-1249.5,1.09225991993004e-07 + 1.40476449918644e-08i
-1249,1.78121155166368e-08 + 1.04211876685018e-07i
-1248.5,-9.25324547675310e-08 + 4.66439292336982e-08i
-1248,-7.04758529130334e-08 - 7.53909950181026e-08i
-1247.5,5.43683539540519e-08 - 8.78611943482230e-08i
-1247,9.80379969485049e-08 + 3.14689449242608e-08i
-1246.5,-8.84684707106524e-09 + 1.00918570624623e-07i
-1246,-9.71020697438402e-08 + 1.16836493560220e-08i
-1245.5,-2.88795380045576e-08 - 8.78814537032008e-08i
-1245,7.49969053884428e-08 - 4.18950463606984e-08i
-1244.5,5.00891579204242e-08 + 6.01597859312068e-08i
-1244,-4.47531061378308e-08 + 5.31505349710726e-08i
-1243.5,-5.13668536129816e-08 - 2.99512451473242e-08i
-1243,1.69738924631557e-08 - 4.56691373742975e-08i
-1242.5,3.73965594980212e-08 + 7.05550011648084e-09i
-1242,-1.13303809285987e-09 + 2.80156479484932e-08i
-1241.5,-1.89471900731729e-08 + 3.89442576806203e-10i
-1241,2.41408165071349e-09 - 1.14621917102892e-08i
-1240.5,6.59560898228656e-09 + 9.18324272612052e-09i
-1240,-1.93244531162439e-08 + 5.10823903394409e-09i
-1239.5,-7.52050802454172e-09 - 3.18506505437519e-08i
-1239,4.52002218078872e-08 - 1.41592529689428e-08i
-1238.5,2.51122634166217e-08 + 5.72975382853811e-08i
-1238,-6.59142682842560e-08 + 4.00457943329588e-08i
-1237.5,-5.79974475059682e-08 - 6.91170022470858e-08i
-1237,6.55608101709734e-08 - 7.73565976819313e-08i
-1236.5,9.60944479369867e-08 + 5.46242566074084e-08i
-1236,-3.65176636532604e-08 + 1.12023266735789e-07i
-1235.5,-1.22865307314920e-07 - 1.23465141841939e-08i
-1235,-1.60098802447559e-08 - 1.26283222138415e-07i
-1234.5,1.20237330899622e-07 - 4.61672352472764e-08i
-1234,7.54339165465081e-08 + 1.03687691851919e-07i
-1233.5,-7.71730110812164e-08 + 1.00901366928121e-07i
-1233,-1.19677724727578e-07 - 4.28485265966397e-08i
-1232.5,4.05833822672780e-09 - 1.29398129927028e-07i
-1232,1.28756269483611e-07 - 3.52245920664366e-08i
-1231.5,7.09433020898594e-08 + 1.17740671808465e-07i
-1231,-9.76070208822316e-08 + 9.95131420819200e-08i
-1230.5,-1.18316281480106e-07 - 7.08090954021957e-08i
-1230,4.08710899550097e-08 - 1.25981897105056e-07i
-1229.5,1.22455236932105e-07 + 1.19453756109680e-08i
-1229,1.20243921893716e-08 + 1.08990403258673e-07i
-1228.5,-8.80770196893694e-08 + 2.82374922099046e-08i
-1228,-3.56365585808393e-08 - 6.31414113007753e-08i
-1227.5,3.79353635390676e-08 - 3.49346178037343e-08i
-1227,2.81222983299854e-08 + 1.57603573364457e-08i
-1226.5,1.19400031874816e-09 + 1.77211308961507e-08i
-1226,-6.10184367543323e-09 + 1.21790090458262e-08i
-1225.5,-1.78243009949305e-08 + 4.93754092929251e-09i
-1225,-1.43314422886573e-08 - 1.97706436794531e-08i
-1224.5,2.01292892772312e-08 - 2.17368189929705e-08i
-1224,2.74296980056437e-08 + 2.08478383819559e-08i
-1223.5,-2.30707484070205e-08 + 3.21569759045674e-08i
-1223,-3.69501442639645e-08 - 2.67239921615401e-08i
-1222.5,3.05961193585586e-08 - 4.28210843112301e-08i
-1222,5.02878882225125e-08 + 3.29084618516055e-08i
-1221.5,-3.20124457267026e-08 + 5.89382169601823e-08i
-1221,-6.74266341851041e-08 - 2.68674153979350e-08i
-1220.5,1.72778512960381e-08 - 7.40234515699567e-08i
-1220,7.73056296377473e-08 + 4.00251767544864e-09i
-1219.5,1.13346230285629e-08 + 7.64838508966018e-08i
-1219,-7.13388571086120e-08 + 2.66580321349217e-08i
-1218.5,-4.00201280972849e-08 - 6.21336540899728e-08i
-1218,4.96799048664017e-08 - 4.99880122562331e-08i
-1217.5,5.57173588026753e-08 + 3.53407087250900e-08i
-1217,-2.07533483398710e-08 + 5.69325032495114e-08i
-1216.5,-5.39762405856462e-08 - 7.39204438124071e-09i
-1216,-3.75093708450094e-09 - 4.77800566493146e-08i
-1215.5,3.95593556422531e-08 - 1.22556457094721e-08i
-1215,1.82064877023559e-08 + 3.03473697044982e-08i
-1214.5,-2.07061731605525e-08 + 2.20315037063895e-08i
-1214,-2.42705402642482e-08 - 1.07935923978256e-08i
-1213.5,6.30114485410246e-10 - 2.53519834963255e-08i
-1213,2.55198277902428e-08 - 9.71931059724383e-09i
-1212.5,2.01588323960506e-08 + 2.49681031037300e-08i
-1212,-2.40426032048301e-08 + 3.06369184911720e-08i
-1211.5,-4.11175807058818e-08 - 2.32677622320472e-08i
-1211,2.31108811921230e-08 - 5.14740558696765e-08i
-1210.5,6.14682573191753e-08 + 2.36908451657246e-08i
-1210,-2.47212818645017e-08 + 7.08592517513251e-08i
-1209.5,-7.94965580357756e-08 - 2.56924464054725e-08i
-1209,2.59969476632720e-08 - 8.73053194702959e-08i
-1208.5,9.42642009019358e-08 + 2.48406213512265e-08i
-1208,-2.11906211247320e-08 + 1.00444392792553e-07i
-1207.5,-1.05940475059849e-07 - 1.40716807165960e-08i
-1207,3.07672553805923e-09 - 1.10541752091657e-07i
-1206.5,1.13381545272865e-07 - 1.13740500670131e-08i
-1206,2.82315294084794e-08 + 1.13010756439404e-07i
-1205.5,-1.07968945269212e-07 + 4.62024995148837e-08i
-1205,-6.39857419880381e-08 - 9.74088433336244e-08i
-1204.5,8.13385192506100e-08 - 8.03332676187283e-08i
-1204,9.40806113576391e-08 + 6.05029876494249e-08i
-1203.5,-3.61901940974143e-08 + 1.04185646544028e-07i
-1203,-1.09756544127890e-07 - 1.00760029960816e-08i
-1202.5,-1.59873749959114e-08 - 1.10150812018258e-07i
-1202,1.05224007684499e-07 - 4.02695919113827e-08i
-1201.5,6.14125944608805e-08 + 9.55887904106142e-08i
-1201,-8.26009285652469e-08 + 7.85121776287879e-08i
-1200.5,-9.10666884335802e-08 - 6.79662336826008e-08i
-1200,5.31987204014972e-08 - 9.89212351734775e-08i
-1199.5,1.02278013788464e-07 + 3.92977635054934e-08i
-1199,-2.68047973881586e-08 + 1.01719954349248e-07i
-1198.5,-9.81473457356541e-08 - 1.60425010145701e-08i
-1198,7.19151943429238e-09 - 9.26198137653065e-08i
-1197.5,8.62084640738692e-08 + 1.04571290496691e-10i
-1197,5.86611793369123e-09 + 7.99057178150483e-08i
-1196.5,-7.44764546151410e-08 + 1.17217198161230e-08i
-1196,-1.84193219057016e-08 - 7.01710006371573e-08i
-1195.5,6.65008931029101e-08 - 2.65635474487402e-08i
-1195,3.63253765428453e-08 + 6.23778146290565e-08i
-1194.5,-5.65741071326977e-08 + 4.73995689061820e-08i
-1194,-5.88737642666609e-08 - 4.81115975191457e-08i
-1193.5,3.63615048427684e-08 - 6.91870806334848e-08i
-1193,7.63659301504429e-08 + 2.11003163043139e-08i
-1192.5,-2.80541604796023e-09 + 7.84277539327334e-08i
-1192,-7.37495575595321e-08 + 1.69816361671898e-08i
-1191.5,-3.56620407101853e-08 - 6.14310533515532e-08i
-1191,4.17629717731308e-08 - 5.00949409652741e-08i
-1190.5,5.73488782088774e-08 + 1.66162818680479e-08i
-1190,1.06380870876926e-08 + 5.53995716199847e-08i
-1189.5,-4.36895531480061e-08 + 3.57872960096988e-08i
-1189,-5.46793723262007e-08 - 2.34892290872102e-08i
-1188.5,-2.11055080232220e-09 - 6.39881283113412e-08i
-1188,6.17670226588053e-08 - 2.86749387801925e-08i
-1187.5,5.12308786857071e-08 + 4.79040083675481e-08i
-1187,-2.44411836974564e-08 + 6.51450641227084e-08i
-1186.5,-6.69228576453463e-08 + 4.49246464494560e-09i
-1186,-3.33500847816710e-08 - 5.49070863870515e-08i
-1185.5,2.98223245367752e-08 - 5.63443459126382e-08i
-1185,6.87183288877323e-08 - 5.04742238223487e-09i
-1184.5,4.43253379222262e-08 + 6.76603310361323e-08i
-1184,-5.27034148691094e-08 + 8.17005366556770e-08i
-1183.5,-1.11379938951028e-07 - 2.57403987775667e-08i
-1183,-9.24357538775733e-09 - 1.29200127402306e-07i
-1182.5,1.33069616604345e-07 - 4.68118298951035e-08i
-1182,8.11220847037573e-08 + 1.22949273487856e-07i
-1181.5,-1.00716036700638e-07 + 1.07096505885210e-07i
-1181,-1.21317882915528e-07 - 6.99140095967977e-08i
-1180.5,3.51738602701567e-08 - 1.22493347914140e-07i
-1180,1.11526286825764e-07 + 1.32679409863348e-09i
-1179.5,2.74559248346069e-08 + 9.11537954202701e-08i
-1179,-6.50932201781522e-08 + 4.82515252333096e-08i
-1178.5,-5.97057924262468e-08 - 3.69767833460180e-08i
-1178,9.62993854970728e-09 - 6.20858299866189e-08i
-1177.5,5.69539102933262e-08 - 1.50261359854308e-08i
-1177,3.57150317569031e-08 + 4.65101044651978e-08i
-1176.5,-3.29389974824870e-08 + 5.15982285724092e-08i
-1176,-6.22073236644758e-08 - 1.80492721173773e-08i
-1175.5,3.15545964726417e-09 - 6.73701049818971e-08i
-1175,6.71000891420775e-08 - 1.09742493169577e-08i
-1174.5,2.40633906636476e-08 + 6.15516143027224e-08i
-1174,-5.10529117110810e-08 + 3.60098382382675e-08i
-1173.5,-4.63962671392931e-08 - 3.61300373701652e-08i
-1173,1.75202228725889e-08 - 5.41898545977919e-08i
-1172.5,5.78949403012580e-08 - 3.73166720869225e-09i
-1172,2.60987121849946e-08 + 5.60617380793442e-08i
-1171.5,-4.78171902825461e-08 + 4.74932549703782e-08i
-1171,-6.54554122886029e-08 - 3.31465194008647e-08i
-1170.5,1.28891406103401e-08 - 7.75929680056631e-08i
-1170,8.20711441277427e-08 - 1.14032400927487e-08i
-1169.5,3.76070574730153e-08 + 7.79319378832206e-08i
-1169,-6.51874722108173e-08 + 6.31780718305178e-08i
-1168.5,-8.54098970062942e-08 - 4.48147301811488e-08i
-1168,1.87548075389126e-08 - 1.01807016018754e-07i
-1167.5,1.10475149587262e-07 - 1.01941402910776e-08i
-1167,3.87740870586690e-08 + 1.10466930368825e-07i
-1166.5,-1.02062987978094e-07 + 6.38832544639419e-08i
-1166,-8.30780300260770e-08 - 8.68622277258482e-08i
-1165.5,6.74955643404566e-08 - 9.47581425182363e-08i
-1165,9.81860485009035e-08 + 4.70184163230266e-08i
-1164.5,-2.83459286424550e-08 + 9.35565183540787e-08i
-1164,-8.20615389791977e-08 - 1.39980021400640e-08i
-1163.5,5.99068800268649e-09 - 6.57615875055643e-08i
-1163,4.72764756421118e-08 + 5.55663456886608e-09i
-1162.5,-1.27335632294466e-08 + 2.94731284727835e-08i
-1162,-1.51801074644979e-08 - 2.62025804844811e-08i
-1161.5,4.35926215455046e-08 - 6.79112966773046e-09i
-1161,5.76626253651980e-09 + 6.20380836181280e-08i
-1160.5,-7.86457597932218e-08 + 1.22961253851443e-08i
-1160,-2.53471261269021e-08 - 9.07725223231915e-08i
-1159.5,9.62426251315679e-08 - 4.29883397764586e-08i
-1159,6.27310430611019e-08 + 9.35980883697918e-08i
-1158.5,-8.23279869694967e-08 + 8.17809166002935e-08i
-1158,-9.73450667786000e-08 - 6.29847188551771e-08i
-1157.5,3.71686541618572e-08 - 1.07115836023178e-07i
-1157,1.09784678347833e-07 + 7.39853036035290e-09i
-1156.5,2.31772955262247e-08 + 1.05262017176700e-07i
-1156,-9.44574767589110e-08 + 5.13041133493476e-08i
-1155.5,-7.43010181196370e-08 - 7.88470469096454e-08i
-1155,6.01753493697588e-08 - 9.05937110220849e-08i
-1154.5,9.98215031342226e-08 + 4.03608492172396e-08i
-1154,-2.13771157362677e-08 + 1.02585603874508e-07i
-1153.5,-1.00157343565534e-07 - 4.96479616684913e-09i
-1153,-7.69730301128672e-09 - 9.42784326167685e-08i
-1152.5,8.68650380397601e-08 - 1.62021058157337e-08i
-1152,2.10185261769087e-08 + 7.95103688925984e-08i
-1151.5,-7.30619705911588e-08 + 2.34856915052803e-08i
-1151,-2.55036236565184e-08 - 6.75998615261991e-08i
-1150.5,6.27207134807576e-08 - 2.88308608334831e-08i
-1150,3.43446638505131e-08 + 5.77536172002499e-08i
-1149.5,-5.17914605299707e-08 + 4.17934917971118e-08i
-1149,-5.01299404183711e-08 - 4.37835262019539e-08i
-1148.5,3.28560672466748e-08 - 5.79921480173506e-08i
-1148,6.39581566718589e-08 + 1.86895560518648e-08i
-1147.5,-1.71234797326746e-09 + 6.66570798815627e-08i
